id,project_is_approved
p213725,0.63
p004669,0.67
p116805,0.876
p255106,0.618
p092890,0.912
p254844,0.894
p254971,0.652
p228399,0.698
p117680,0.82
p100270,0.886
p105661,0.834
p058472,0.694
p062626,0.896
p254165,0.698
p134155,0.94
p251126,0.81
p069309,0.684
p080991,0.656
p197973,0.866
p014196,0.816
p108238,0.872
p222379,0.938
p050794,0.876
p195689,0.782
p018971,0.716
p033782,0.762
p053573,0.726
p039428,0.6
p013851,0.796
p146800,0.876
p257162,0.9
p231975,0.782
p239552,0.898
p175901,0.748
p160086,0.92
p165826,0.766
p094874,0.902
p062957,0.656
p238490,0.772
p143825,0.684
p211536,0.738
p038290,0.814
p031263,0.604
p232054,0.826
p052651,0.914
p147414,0.876
p113609,0.74
p172978,0.932
p177552,0.716
p116381,0.828
p241735,0.95
p170506,0.864
p083946,0.862
p221237,0.826
p019657,0.892
p147517,0.866
p195918,0.888
p060954,0.686
p156899,0.888
p022392,0.898
p044463,0.914
p022916,0.74
p192308,0.894
p011713,0.892
p029707,0.742
p153868,0.802
p253135,0.748
p187880,0.764
p038722,0.824
p138629,0.768
p081387,0.888
p109201,0.938
p143952,0.668
p248821,0.802
p085405,0.76
p033543,0.756
p183690,0.838
p066907,0.89
p033455,0.894
p189866,0.86
p089454,0.784
p225465,0.698
p183770,0.688
p000497,0.822
p128594,0.91
p031455,0.722
p158414,0.862
p103085,0.78
p143484,0.846
p053313,0.862
p189653,0.874
p132630,0.914
p164117,0.952
p047086,0.824
p100937,0.882
p019247,0.78
p197675,0.944
p178997,0.904
p022943,0.706
p248353,0.788
p087902,0.862
p192976,0.91
p003346,0.708
p219958,0.906
p120894,0.876
p142697,0.844
p238514,0.706
p025025,0.74
p139380,0.916
p070292,0.816
p227160,0.734
p012148,0.876
p124647,0.868
p175307,0.862
p249701,0.89
p245482,0.676
p193285,0.778
p231772,0.894
p079326,0.854
p133858,0.766
p207996,0.652
p159635,0.896
p166117,0.588
p004026,0.916
p144250,0.86
p067043,0.906
p243633,0.882
p125902,0.762
p251018,0.816
p239340,0.832
p242126,0.684
p118073,0.902
p100446,0.916
p199983,0.77
p008202,0.872
p070058,0.886
p084222,0.934
p015491,0.934
p135472,0.8
p215594,0.704
p072129,0.906
p159803,0.954
p234738,0.706
p198775,0.62
p204019,0.784
p002246,0.856
p072355,0.774
p193742,0.768
p140021,0.872
p217034,0.726
p090592,0.908
p160580,0.748
p034364,0.69
p130616,0.748
p082999,0.722
p247661,0.832
p087448,0.668
p059233,0.722
p107964,0.876
p045190,0.826
p077665,0.87
p108540,0.676
p252259,0.762
p225224,0.758
p093156,0.786
p065113,0.952
p050256,0.772
p192453,0.86
p241201,0.672
p107447,0.91
p049453,0.838
p014534,0.678
p230579,0.856
p112605,0.8
p046688,0.942
p219202,0.878
p258619,0.654
p078180,0.882
p018400,0.89
p242276,0.722
p026318,0.836
p119796,0.716
p025508,0.862
p130290,0.856
p081512,0.582
p197446,0.784
p157284,0.818
p018912,0.696
p124988,0.864
p212898,0.812
p096573,0.852
p131181,0.78
p015048,0.764
p223389,0.686
p138443,0.806
p209487,0.84
p127720,0.632
p089853,0.766
p118744,0.874
p061188,0.706
p057234,0.8
p167237,0.776
p092990,0.694
p258245,0.826
p238411,0.778
p219182,0.822
p034086,0.906
p248149,0.924
p223710,0.884
p223837,0.88
p257334,0.734
p225440,0.686
p218374,0.852
p107295,0.77
p112799,0.644
p097842,0.814
p189476,0.706
p112451,0.786
p037895,0.834
p138768,0.902
p034550,0.92
p112453,0.826
p214519,0.654
p231064,0.938
p057311,0.886
p108853,0.838
p234346,0.94
p115877,0.72
p121515,0.902
p136147,0.924
p198997,0.66
p074271,0.888
p099302,0.66
p210639,0.692
p040267,0.844
p246917,0.748
p258407,0.92
p033292,0.658
p080279,0.792
p039916,0.84
p181083,0.6
p187645,0.846
p186767,0.882
p117325,0.774
p117576,0.848
p246470,0.588
p041652,0.89
p181002,0.756
p000571,0.91
p252271,0.796
p020494,0.776
p224511,0.724
p088545,0.642
p171637,0.8
p241537,0.846
p018892,0.746
p024800,0.824
p158694,0.97
p132006,0.858
p166842,0.744
p257514,0.804
p163422,0.802
p110809,0.728
p170298,0.796
p065482,0.78
p109172,0.68
p099256,0.874
p211305,0.782
p076270,0.636
p202071,0.71
p192444,0.724
p221960,0.708
p114062,0.702
p084915,0.798
p097064,0.834
p223680,0.69
p140338,0.894
p197763,0.62
p175523,0.938
p001238,0.706
p210108,0.816
p211020,0.648
p057499,0.792
p138169,0.812
p121835,0.732
p154003,0.722
p219774,0.682
p221820,0.848
p143962,0.884
p176240,0.674
p035655,0.868
p154258,0.928
p080799,0.718
p020469,0.726
p129398,0.938
p221894,0.958
p135352,0.786
p248797,0.918
p095174,0.696
p237343,0.916
p176083,0.762
p220388,0.912
p002372,0.838
p056224,0.864
p115906,0.846
p171679,0.918
p142558,0.898
p129908,0.858
p043714,0.732
p016445,0.75
p200503,0.9
p089244,0.652
p025750,0.694
p033857,0.95
p132190,0.92
p198009,0.904
p045189,0.912
p138680,0.728
p050871,0.776
p257146,0.846
p162610,0.864
p219189,0.834
p128694,0.894
p210103,0.822
p224202,0.91
p049066,0.874
p101113,0.908
p245256,0.838
p229639,0.91
p214453,0.898
p056183,0.746
p105274,0.672
p253460,0.702
p155358,0.626
p071745,0.668
p187095,0.778
p258183,0.95
p204082,0.842
p072371,0.908
p064391,0.532
p052124,0.932
p130148,0.746
p079275,0.642
p203166,0.596
p223821,0.902
p073515,0.75
p059439,0.836
p115794,0.948
p101760,0.724
p005575,0.91
p140058,0.948
p217906,0.68
p254315,0.834
p092974,0.914
p231675,0.768
p147604,0.778
p080377,0.81
p119472,0.666
p205648,0.796
p056393,0.872
p064996,0.952
p225292,0.848
p064258,0.878
p169820,0.8
p064332,0.878
p057035,0.898
p147634,0.778
p120869,0.708
p217878,0.806
p136355,0.806
p026777,0.738
p032777,0.878
p214129,0.904
p012881,0.924
p012979,0.674
p103056,0.742
p081703,0.93
p051167,0.708
p235940,0.936
p152005,0.822
p100177,0.83
p064203,0.88
p247137,0.74
p075432,0.77
p192098,0.776
p043982,0.672
p052489,0.774
p235714,0.918
p246056,0.78
p242931,0.85
p140991,0.786
p177729,0.76
p141766,0.69
p111178,0.804
p117417,0.936
p251564,0.854
p022314,0.756
p086040,0.876
p110837,0.784
p072473,0.76
p012476,0.706
p009924,0.764
p009802,0.928
p009928,0.898
p135740,0.68
p137087,0.89
p012613,0.838
p117441,0.892
p177099,0.918
p086069,0.624
p219451,0.69
p193323,0.908
p215507,0.67
p234526,0.618
p001538,0.738
p244131,0.668
p155024,0.906
p255538,0.75
p092591,0.77
p217387,0.85
p077080,0.746
p088269,0.922
p247814,0.77
p066850,0.7
p130370,0.724
p137688,0.77
p233095,0.794
p191032,0.856
p002998,0.708
p151086,0.88
p186199,0.882
p167781,0.746
p218812,0.89
p100537,0.878
p131717,0.614
p220713,0.732
p232409,0.728
p163295,0.64
p066992,0.666
p243839,0.772
p252025,0.962
p246787,0.696
p065759,0.932
p211517,0.79
p170608,0.816
p001555,0.61
p070757,0.702
p153407,0.822
p220279,0.914
p000233,0.918
p004554,0.878
p053214,0.882
p145554,0.848
p064112,0.666
p206228,0.568
p068571,0.872
p019081,0.888
p009279,0.816
p055001,0.704
p038992,0.824
p024032,0.92
p020499,0.778
p021314,0.876
p072312,0.852
p078677,0.862
p189664,0.908
p238741,0.742
p041376,0.674
p065361,0.764
p115913,0.608
p040854,0.922
p058995,0.846
p055286,0.666
p064631,0.79
p189703,0.772
p233695,0.846
p212458,0.932
p159002,0.944
p180878,0.694
p170851,0.538
p150256,0.758
p114232,0.616
p138603,0.916
p241818,0.67
p236005,0.696
p197760,0.836
p086131,0.898
p177407,0.752
p024145,0.706
p104716,0.738
p133866,0.888
p185332,0.794
p047265,0.688
p187611,0.852
p126814,0.922
p113464,0.85
p082674,0.954
p164163,0.68
p058906,0.85
p137946,0.72
p071782,0.802
p229072,0.642
p048742,0.714
p255165,0.788
p230266,0.87
p112704,0.702
p057765,0.916
p223293,0.888
p041554,0.894
p082708,0.752
p056149,0.836
p250392,0.748
p194211,0.892
p246560,0.584
p082875,0.696
p060205,0.644
p138111,0.786
p045367,0.71
p252553,0.772
p207311,0.842
p124733,0.742
p219028,0.844
p199338,0.778
p020604,0.642
p214557,0.638
p173741,0.666
p241702,0.806
p213010,0.662
p003854,0.9
p034974,0.824
p087036,0.68
p224830,0.812
p198665,0.856
p149490,0.864
p120539,0.902
p055371,0.668
p145520,0.856
p076777,0.866
p000373,0.78
p026718,0.83
p194832,0.868
p020046,0.912
p027195,0.834
p238897,0.882
p087935,0.646
p197825,0.61
p035188,0.748
p009896,0.774
p109179,0.852
p136976,0.828
p201089,0.932
p159124,0.808
p203224,0.84
p158806,0.906
p207022,0.76
p128657,0.81
p065133,0.88
p054661,0.752
p175844,0.71
p016733,0.848
p021115,0.908
p148755,0.842
p016874,0.64
p097063,0.652
p114573,0.66
p086782,0.868
p016863,0.728
p116909,0.87
p186537,0.722
p160016,0.652
p019427,0.928
p074754,0.842
p110903,0.93
p062593,0.588
p012698,0.676
p231542,0.676
p105037,0.734
p109861,0.696
p091274,0.818
p216629,0.888
p233604,0.788
p162804,0.888
p087367,0.884
p109776,0.646
p088076,0.73
p200662,0.71
p164777,0.788
p194171,0.754
p116044,0.65
p099149,0.878
p159120,0.528
p197291,0.746
p254057,0.67
p193554,0.914
p073819,0.862
p005714,0.88
p164809,0.838
p074619,0.888
p127172,0.784
p049046,0.82
p203418,0.66
p180828,0.896
p002080,0.818
p235093,0.896
p154051,0.762
p064758,0.862
p078215,0.91
p257203,0.716
p114077,0.866
p253994,0.728
p019005,0.836
p113230,0.818
p070137,0.912
p179345,0.86
p237017,0.926
p255478,0.934
p196076,0.94
p180487,0.836
p038650,0.734
p022246,0.782
p051689,0.826
p024234,0.776
p106516,0.912
p159930,0.752
p071424,0.95
p024785,0.77
p128936,0.7
p223158,0.92
p228155,0.758
p012324,0.698
p165014,0.748
p085200,0.692
p227583,0.656
p110479,0.94
p157468,0.718
p118890,0.834
p137404,0.72
p144363,0.734
p135021,0.926
p247892,0.93
p212986,0.668
p118752,0.906
p068918,0.912
p108759,0.828
p139570,0.624
p196975,0.856
p195774,0.606
p162722,0.858
p017373,0.7
p123286,0.912
p208407,0.764
p012829,0.66
p061441,0.716
p076109,0.738
p016984,0.816
p156813,0.84
p210196,0.756
p208782,0.914
p147288,0.722
p118159,0.924
p207095,0.876
p122866,0.758
p215922,0.696
p081850,0.872
p228927,0.718
p165782,0.71
p068806,0.778
p091279,0.866
p123770,0.806
p010493,0.77
p167514,0.67
p222521,0.712
p093159,0.912
p144992,0.878
p259580,0.77
p196077,0.766
p004739,0.846
p031055,0.632
p049950,0.91
p125333,0.772
p232314,0.802
p000773,0.67
p088970,0.626
p129234,0.802
p025615,0.914
p219970,0.744
p032520,0.71
p032993,0.78
p126610,0.756
p087081,0.844
p234863,0.83
p080827,0.816
p011697,0.664
p158839,0.912
p017074,0.896
p146144,0.9
p232250,0.756
p173203,0.7
p234141,0.766
p066115,0.672
p234974,0.656
p065233,0.694
p220352,0.71
p183709,0.77
p047735,0.836
p130782,0.664
p177558,0.678
p245711,0.764
p182148,0.93
p181442,0.764
p046496,0.882
p149127,0.744
p110969,0.818
p129225,0.864
p025035,0.67
p158752,0.726
p127489,0.62
p077520,0.728
p014294,0.852
p163461,0.906
p085036,0.774
p003775,0.802
p133953,0.858
p110693,0.912
p049593,0.918
p184218,0.836
p078958,0.908
p181833,0.824
p096320,0.912
p146792,0.758
p195711,0.742
p063421,0.78
p149960,0.898
p077844,0.9
p127943,0.868
p012750,0.788
p207133,0.72
p005547,0.85
p111075,0.76
p198966,0.816
p040846,0.912
p071216,0.814
p259015,0.792
p243360,0.686
p189550,0.844
p185570,0.864
p214317,0.898
p184470,0.728
p078058,0.834
p165483,0.802
p032789,0.718
p195325,0.584
p052526,0.906
p118302,0.81
p199300,0.69
p060780,0.724
p174157,0.74
p251217,0.964
p161275,0.892
p105170,0.744
p151976,0.744
p176853,0.924
p136832,0.722
p064009,0.882
p107405,0.692
p220089,0.928
p063811,0.9
p060270,0.764
p174307,0.926
p243629,0.732
p112294,0.922
p032296,0.694
p211268,0.856
p062614,0.71
p144530,0.68
p041594,0.788
p038134,0.896
p084502,0.676
p032858,0.79
p226743,0.628
p245035,0.716
p202904,0.746
p005450,0.908
p054344,0.712
p178369,0.82
p199451,0.754
p009941,0.79
p147670,0.778
p195608,0.836
p044689,0.846
p004016,0.856
p057745,0.886
p047120,0.64
p242479,0.732
p108440,0.616
p196010,0.682
p049337,0.732
p081870,0.662
p211461,0.75
p041822,0.766
p211996,0.904
p019205,0.758
p150759,0.908
p126264,0.82
p045698,0.932
p037486,0.836
p172430,0.898
p101895,0.802
p205182,0.868
p070906,0.58
p187414,0.878
p001991,0.738
p033907,0.912
p134655,0.88
p011177,0.844
p022357,0.872
p017849,0.914
p215868,0.91
p239736,0.486
p221730,0.738
p125451,0.82
p110500,0.86
p072180,0.726
p125945,0.932
p248036,0.764
p059492,0.812
p215159,0.742
p097258,0.816
p156704,0.902
p246005,0.708
p194446,0.732
p230906,0.702
p129009,0.738
p081776,0.788
p238045,0.848
p112587,0.714
p138417,0.724
p038432,0.788
p112357,0.904
p148046,0.7
p246676,0.878
p004575,0.82
p077991,0.794
p153891,0.782
p254131,0.838
p106503,0.694
p007073,0.934
p105228,0.678
p176211,0.686
p166326,0.634
p205160,0.824
p231134,0.812
p202755,0.62
p071872,0.764
p255911,0.644
p068253,0.926
p099308,0.648
p165386,0.902
p161318,0.914
p168945,0.85
p201025,0.886
p251556,0.822
p177202,0.818
p001418,0.92
p039197,0.84
p224098,0.926
p142788,0.746
p203614,0.91
p065181,0.822
p121886,0.694
p123709,0.926
p104505,0.934
p059926,0.818
p116570,0.704
p096102,0.838
p091867,0.732
p152764,0.91
p226272,0.742
p162579,0.856
p054718,0.78
p067276,0.676
p241928,0.896
p136202,0.724
p043356,0.85
p089022,0.888
p190143,0.76
p065092,0.866
p011380,0.696
p193136,0.902
p102298,0.688
p056700,0.9
p094743,0.812
p101625,0.814
p171545,0.806
p068161,0.846
p183251,0.82
p052709,0.764
p107108,0.676
p204447,0.742
p165477,0.67
p083448,0.756
p047262,0.814
p063938,0.602
p202209,0.9
p260099,0.844
p012207,0.67
p196419,0.916
p247928,0.928
p227408,0.93
p029479,0.776
p131928,0.942
p037109,0.738
p164379,0.6
p212396,0.89
p097859,0.726
p185503,0.898
p137937,0.828
p128693,0.78
p251249,0.746
p024454,0.9
p011142,0.826
p214076,0.884
p013047,0.706
p230583,0.922
p153704,0.934
p203622,0.916
p016648,0.706
p184024,0.824
p004437,0.818
p176325,0.688
p221445,0.784
p073078,0.644
p081425,0.658
p025046,0.924
p110278,0.84
p197235,0.69
p155826,0.932
p222556,0.734
p239995,0.918
p143122,0.788
p135969,0.904
p257558,0.824
p028300,0.948
p107677,0.908
p138181,0.82
p151756,0.798
p016163,0.768
p113333,0.698
p050359,0.938
p116437,0.908
p031171,0.87
p122325,0.618
p116164,0.782
p193905,0.786
p194932,0.686
p203557,0.65
p138180,0.924
p064754,0.93
p184543,0.89
p148365,0.914
p008810,0.73
p055339,0.774
p114827,0.808
p128387,0.892
p181848,0.696
p164656,0.806
p138519,0.774
p070854,0.612
p126077,0.96
p215281,0.678
p231681,0.61
p113918,0.746
p009905,0.634
p213522,0.688
p172919,0.736
p002499,0.678
p075410,0.88
p171337,0.708
p063420,0.916
p183617,0.814
p064035,0.894
p175469,0.684
p209988,0.848
p137287,0.852
p033499,0.816
p242823,0.884
p070804,0.788
p084016,0.832
p138859,0.642
p139785,0.93
p199815,0.818
p036384,0.612
p177477,0.706
p207477,0.7
p227639,0.826
p014162,0.882
p049734,0.762
p018116,0.67
p071094,0.726
p086194,0.932
p084107,0.826
p178736,0.92
p181594,0.87
p021244,0.738
p234618,0.734
p013893,0.63
p140116,0.594
p186548,0.896
p014867,0.842
p101080,0.642
p249223,0.736
p151135,0.928
p240248,0.802
p189356,0.958
p121414,0.754
p249680,0.9
p145309,0.818
p085493,0.894
p161126,0.83
p044712,0.804
p235398,0.776
p077280,0.908
p131175,0.738
p120847,0.708
p089680,0.806
p228740,0.818
p207461,0.73
p246082,0.682
p254925,0.846
p245240,0.768
p036068,0.922
p196086,0.858
p054442,0.888
p234345,0.86
p100000,0.9
p207512,0.656
p113439,0.862
p023358,0.744
p178320,0.874
p043734,0.876
p117376,0.858
p247183,0.764
p063857,0.928
p232570,0.632
p040814,0.696
p179206,0.932
p189687,0.916
p142507,0.868
p237869,0.866
p163124,0.82
p067689,0.824
p110639,0.698
p053731,0.87
p249893,0.86
p020666,0.714
p026154,0.79
p183270,0.93
p148913,0.804
p134002,0.934
p154243,0.784
p185203,0.854
p074476,0.738
p002152,0.874
p001972,0.874
p224795,0.84
p243931,0.836
p234489,0.732
p211940,0.66
p206307,0.924
p157080,0.888
p242754,0.824
p050117,0.762
p052751,0.818
p140128,0.946
p101071,0.842
p197854,0.92
p225153,0.83
p106318,0.706
p017317,0.874
p255042,0.642
p073555,0.784
p088689,0.686
p076248,0.674
p064950,0.666
p023548,0.83
p021684,0.524
p215571,0.906
p069456,0.898
p181194,0.644
p038270,0.764
p039801,0.722
p076202,0.878
p188074,0.63
p147657,0.816
p157210,0.916
p032990,0.692
p045432,0.746
p059161,0.884
p105080,0.81
p163310,0.848
p173814,0.784
p220475,0.694
p242696,0.658
p079587,0.898
p237969,0.792
p100256,0.928
p081203,0.83
p206319,0.504
p221221,0.81
p148927,0.862
p002842,0.912
p231720,0.946
p154856,0.742
p130482,0.77
p178282,0.672
p231919,0.838
p059286,0.682
p101130,0.85
p228028,0.902
p218694,0.668
p124944,0.846
p201892,0.636
p166372,0.858
p071710,0.89
p015396,0.674
p237820,0.896
p018260,0.658
p110403,0.758
p255431,0.85
p153588,0.654
p032253,0.87
p142074,0.788
p185320,0.768
p031478,0.786
p245369,0.932
p145011,0.732
p000516,0.82
p021542,0.916
p059827,0.87
p147872,0.872
p197619,0.684
p117900,0.952
p161726,0.814
p067712,0.69
p125898,0.83
p159794,0.68
p202053,0.806
p201965,0.748
p041607,0.788
p174707,0.724
p222465,0.718
p147915,0.68
p176842,0.908
p180541,0.662
p081826,0.762
p106245,0.898
p073527,0.866
p180135,0.764
p195201,0.764
p005063,0.78
p040270,0.67
p044294,0.936
p126901,0.862
p203341,0.83
p259973,0.836
p115346,0.63
p169574,0.832
p018963,0.942
p257551,0.824
p070561,0.85
p113664,0.83
p016621,0.726
p118263,0.732
p251201,0.828
p084218,0.856
p051369,0.892
p240387,0.904
p141495,0.91
p020081,0.812
p239627,0.87
p237978,0.746
p026686,0.768
p139612,0.814
p085665,0.932
p092676,0.946
p019474,0.724
p053215,0.854
p252889,0.91
p006771,0.884
p129150,0.83
p025609,0.79
p214696,0.756
p239968,0.68
p024241,0.892
p076442,0.792
p085499,0.802
p031623,0.814
p022498,0.778
p008612,0.824
p186338,0.762
p088432,0.718
p033897,0.832
p142714,0.784
p103142,0.892
p056453,0.932
p099746,0.834
p093643,0.898
p092832,0.9
p231193,0.784
p059880,0.75
p212390,0.754
p132228,0.876
p156769,0.766
p159274,0.932
p142593,0.782
p127001,0.81
p047631,0.722
p257148,0.83
p204100,0.7
p111980,0.84
p164614,0.858
p121712,0.75
p032467,0.638
p228101,0.712
p173536,0.756
p219017,0.652
p009034,0.846
p246298,0.912
p125903,0.772
p142095,0.944
p011669,0.706
p032742,0.934
p154431,0.96
p192442,0.878
p108152,0.882
p083014,0.708
p075203,0.92
p231619,0.808
p179675,0.9
p100454,0.934
p254875,0.76
p018609,0.726
p191021,0.712
p041878,0.762
p001448,0.858
p060458,0.756
p071901,0.616
p039430,0.822
p258288,0.698
p015944,0.75
p197824,0.804
p211740,0.838
p215053,0.898
p155700,0.806
p025019,0.624
p250967,0.856
p053107,0.736
p111043,0.736
p005222,0.788
p080983,0.776
p005929,0.81
p013028,0.854
p245573,0.656
p010398,0.73
p123615,0.702
p092571,0.956
p077130,0.796
p243084,0.71
p253701,0.696
p243787,0.734
p163066,0.752
p023853,0.64
p079978,0.862
p163293,0.692
p027673,0.772
p042213,0.874
p185554,0.918
p002775,0.72
p132372,0.912
p217965,0.824
p222737,0.776
p212121,0.648
p094837,0.91
p056145,0.9
p095576,0.808
p257056,0.724
p144082,0.746
p118795,0.894
p126998,0.902
p016042,0.638
p173548,0.72
p227692,0.872
p093594,0.908
p152282,0.664
p198101,0.694
p096625,0.864
p031024,0.648
p066856,0.674
p250795,0.932
